,station_id,place_name,latitude,longitude,address,categories
2389,239,Robert Hicks Park,43.773024768660925,-79.45690742476334,"39 Robert Hicks Drive, North York ON",['Park']
2390,239,Enercare Connections,43.77125029948187,-79.4527310456626,"605 Finch Ave W, North York ON M2R 1P1","['Computer Repair Service', 'Restaurant']"
2391,240,Cherry Street Bar-B-Que,43.64564414776172,-79.3523796954867,"275 Cherry Street (Commissioners St), Toronto ON M5A 3L3",['BBQ Joint']
2392,240,Cherry Beach Off-Leash Dog Area,43.636727400760215,-79.34433460235596,"Foot of Cherry Street, Toronto ON",['Dog Park']
2393,240,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,"35 Tank House Lane, Toronto ON M5A 3C4",['French Restaurant']
2394,240,Mill Street Brewpub,43.65035331843578,-79.35848936650571,"21 TANK HOUSE Ln (at Pure Spirits Mews), Toronto ON M5A 3C4","['Pub', 'Brewery', 'Beer Store']"
2395,240,Madrina Bar y Tapas,43.64967461878778,-79.35958990739668,"2 Trinity Street, Toronto ON M5A 3C4",['Spanish Restaurant']
2396,240,Pure Spirits Oyster House & Grill,43.650408728757206,-79.35864768454414,"17 Tank House Lane, Toronto ON M5A 3C4","['Seafood Restaurant', 'Beer Garden']"
2397,240,Soul Kitchen Boat Cruise,43.64409803905409,-79.35289765530419,"Enterprise 2000, Toronto ON",['Bar']
2398,240,The Keating Channel Pub & Grill,43.64770891874664,-79.35336913940688,"2 Villiers St (Cherry St), Toronto ON M5A 1B1","['Pub', 'American Restaurant']"
2399,240,Sick Boat Cruise,43.64373170722426,-79.35330699607053,,['Bar']
2400,240,Tapis Rouge,43.645021814085695,-79.35098745042714,,['Lounge']
2401,241,Carribean Heat,43.76476328835295,-79.48988573197401,"1300 Finch Avenue West (Keele), Toronto ON M3J 3K2","['Caribbean Restaurant', 'Chinese Restaurant']"
2402,241,Nino D'Aversa,43.75971880167588,-79.48892931627175,"1 Toro Rd. (at Keele St.), Toronto ON M3J 2A4","['Pizzeria', 'Italian Restaurant']"
2403,241,Subway,43.76439145718284,-79.48959124396626,"1300 Finch Ave West, Units 31 & 32, Toronto ON M3J 3K2","['Sandwich Spot', 'Fast Food Restaurant']"
2404,241,Pizza Pizza,43.764756488146084,-79.48997837239959,"1300 FINCH AVENUE WEST, Toronto ON M3J 3K2",['Pizzeria']
2405,241,Oishi Sushi,43.763350812791266,-79.48998536584044,"1325 Finch Ave (at Keele St.), Toronto ON M3J 2B1",['Japanese Restaurant']
2406,241,Fox & Fiddle,43.76379461939549,-79.48849672002802,"1285 Finch Avenue West, Toronto ON M3J 2G5",['Bar']
2407,241,La Sem Pâtisserie & Ristorante,43.76374753791694,-79.48840911447715,"1237 Finch Ave W, North York ON M3J 2G4",['Restaurant']
2408,241,Pizzaville,43.76424406236131,-79.48853627490107,"1280 Finch Ave W, North York ON M3J 3K6",['Pizzeria']
2409,241,West Indian Gourmet,43.764171517354264,-79.48875889122147,"1290 Finch Ave W, North York ON M3J 3K3",['Indian Restaurant']
2410,241,Sachi Restaurant,43.76416471811183,-79.48885153066597,"1300 Finch Ave W, North York ON M3J 3K2",['Diner']
2411,242,Richmond Station,43.65156872562108,-79.37926594000328,"1 Richmond Street West (Yonge Street), Toronto ON M5H 3W4",['American Restaurant']
2412,242,CRAFT Beer Market Toronto,43.65007901755495,-79.37824701582511,"1 Adelaide St E, Toronto ON M5C 2V9",['Beer Bar']
2413,242,Cactus Club Cafe,43.649332,-79.381825,"77 Adelaide St W (btwn Bay & York St), Toronto ON M5X 1C1",['American Restaurant']
2414,242,Beerbistro,43.64941904378835,-79.37723726034164,"18 King St. E (at Yonge St.), Toronto ON M5C 1C4","['Gastropub', 'Beer Bar']"
2415,242,Gyu-Kaku Japanese BBQ,43.65157958289083,-79.37492251396179,"81 Church St (at Adelaide St E), Toronto ON M5C 2G2","['Japanese Restaurant', 'BBQ Joint']"
2416,242,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,"187 Bay St (Wellington St W), Toronto ON M5L 1G5","['Pub', 'Beer Bar']"
2417,242,Berczy Park,43.64804835388851,-79.3751722909452,"35 Wellington St. East, Toronto ON",['Park']
2418,242,Dog Fountain,43.648067,-79.375244,"35 Wellington St E, Toronto ON M5E","['Fountain', 'Dog Park']"
2419,242,The National Club,43.64934259283233,-79.3805735731846,"303 Bay Street (at Adelaide), Toronto ON M5H 2R1",['Wine Bar']
2420,242,Fresh on Front,43.6478295142219,-79.37424369092729,"47 FRONT St E (Church Street), Toronto ON M5E 1B3",['Vegan and Vegetarian Restaurant']
2421,243,Coronation Park,43.63455322391303,-79.40540313720703,"711 Lake Shore Blvd. W (at Strachan Ave.), Toronto ON M5V 3T7","['Park', 'Dog Park', 'Baseball Field']"
2422,243,Stanley Park (Dog Park),43.64166802703168,-79.40926920430412,"King Street West (Shaw Street), Toronto ON",['Dog Park']
2423,243,Coronation Dog Park,43.63362321192092,-79.40371627583524,Toronto ON,['Dog Park']
2424,243,Old York Bar & Grill,43.64193487151105,-79.40641941847252,"167 Niagara St (at Wellington St W), Toronto ON M5V 1C9","['Burger Joint', 'Bar', 'Gastropub']"
2425,243,Victoria Memorial Park,43.642784910591,-79.39959028140169,"Wellington St W (at Portland St), Toronto ON",['Park']
2426,243,Sansotei Ramen,43.63907321986618,-79.39822987372777,"115 Fort York Blvd (Fort York Blvd & Dan Leckie Way), Toronto ON M5V 0K2",['Ramen Restaurant']
2427,243,Trillium Park,43.62964,-79.40998,"Ontario Pl Blvd, Toronto ON M6K",['Park']
2428,243,Toronto Inukshuk Park,43.632058295939856,-79.40902742758027,"789 Lake Shore Boulevard West (Strachan), Toronto ON",['Park']
2429,243,Stanley Park,43.64239542050481,-79.40932989120483,"King Street West (Walnut), Toronto ON",['Park']
2430,243,Ono Poke Bar,43.639637096847636,-79.41594002967517,"100 Western Battery Road, Toronto ON M6K 3S2",['Poke Restaurant']
2431,244,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,"1053 Dundas St. W. (at Gore Vale Ave.), Toronto ON M5H 2N2",['Park']
2432,244,Le Swan,43.64503,-79.414874,"892 Queen Street W (Crawford), Toronto ON M6J 1G3","['Diner', 'Breakfast Spot', 'French Restaurant']"
2433,244,Pennies,43.64327552686495,-79.41222148330355,"127 Strachan Ave (Adelaide), Toronto ON M6J 2S7",['Bar']
2434,244,Stanley Park (Dog Park),43.64166802703168,-79.40926920430412,"King Street West (Shaw Street), Toronto ON",['Dog Park']
2435,244,Cocktail Bar,43.650830283293615,-79.41325265742118,"923 Dundas St W (at Bellwoods Ave), Toronto ON M6J 1W3",['Cocktail Bar']
2436,244,Stanley Park,43.64239542050481,-79.40932989120483,"King Street West (Walnut), Toronto ON",['Park']
2437,244,416 Snack Bar,43.64751101216232,-79.40401784574094,"181 Bathurst St, Toronto ON M5T 2R7",['Speakeasy']
2438,244,Bellwoods Brewery,43.647097254598236,-79.41995537873463,"124 Ossington Ave (at Argyle St), Toronto ON M6J 2Z5","['Brewery', 'Beer Bar']"
2439,244,Union Restaurant,43.64585979013257,-79.41953208988866,"72 Ossington Ave. (Queen St. W), Toronto ON M6J 2Y7","['New American Restaurant', 'French Restaurant', 'American Restaurant']"
2440,244,Old York Bar & Grill,43.64193487151105,-79.40641941847252,"167 Niagara St (at Wellington St W), Toronto ON M5V 1C9","['Burger Joint', 'Bar', 'Gastropub']"
2441,245,Honest Weight,43.66535124971817,-79.46125346705199,"2766 Dundas St. W, Toronto ON M6P 1Y3",['Seafood Restaurant']
2442,245,Mattachioni,43.664864520054806,-79.45486172884519,"1617 Dupont St., Toronto ON M6P 3S8","['Café', 'Italian Restaurant', 'Pizzeria']"
2443,245,Indie Alehouse,43.66547472315272,-79.46528973047275,"2876 Dundas St W (at Keele St), Toronto ON M6P 1Y8","['Gastropub', 'Brewery', 'Beer Bar']"
2444,245,Nodo,43.66532070362242,-79.46550432290238,"2885 Dundas St. West, Toronto ON M6P 1Y9",['Italian Restaurant']
2445,245,Lithuania Park,43.658894714608685,-79.46278638651616,"155 Oakmount Rd (at Glenlake & Keele), Toronto ON M1P 4N7",['Park']
2446,245,Curry Twist,43.665686509336794,-79.47047378880625,"3034 Dundas St. West (High Park Ave.), Toronto ON M6P 1Z3",['Indian Restaurant']
2447,245,Rancho Relaxo to Go,43.664640558734355,-79.45562073720048,"1635 DUPONT St (Dupont & Edwin), Toronto ON M6P 3S9",['Burrito Restaurant']
2448,245,famous last words,43.66520142711735,-79.46866525657892,"392 Pacific Ave (Dundas St W), Toronto ON M6P 2R1",['Bar']
2449,245,Sabor Brasil,43.67458508498179,-79.45937173766141,"1702 St Clair Ave W, Toronto ON M6N 1J1",['Brazilian Restaurant']
2450,245,Earlscourt Park,43.673536691146026,-79.45151567459106,"1200 Lansdowne Avenue, Toronto ON M6E 1C5",['Park']
2451,246,June Rowlands Park,43.700261051281416,-79.38829538950426,"220 Davisville Ave (btwn Mt Pleasant Rd & Acacia Rd), Toronto ON","['Park', 'Playground']"
2452,246,Tabülè,43.700931800454605,-79.39707754696065,"2009 Yonge Street (Belsize Drive), Toronto ON M4S 1Z8","['Middle Eastern Restaurant', 'Mediterranean Restaurant']"
2453,246,Balsamico,43.70142652833225,-79.39699889757071,"2029 Yonge St., Toronto ON M4S 2A2",['Italian Restaurant']
2454,246,La Salumeria,43.70131548996683,-79.39698117955253,"2021 Yonge Street (Yonge and Glebe), Toronto ON M4S 2A2",['Deli']
2455,246,Thobors Boulangerie Patisserie Café,43.704520888954505,-79.38841269163947,"627 Mt Pleasant Rd. (btwn Manor Rd. and Hillsdale Ave.), Toronto ON M4S 2M9","['Café', 'French Restaurant', 'Bakery']"
2456,246,The Wallace Gastropub,43.69923778630866,-79.39697725113602,"1954 Yonge St (Davisville), Toronto ON M4S 1Z4",['Gastropub']
2457,246,The Keg Steakhouse + Bar - Yonge + Eglinton,43.70570154444578,-79.39790489107128,"2201 Yonge Street (at Eglinton Ave), Toronto ON M4S 2B2","['Steakhouse', 'Bar']"
2458,246,Flaming Stove,43.6982734596517,-79.39583125603463,"21 DAVISVILLE Ave (at Yonge St.), Toronto ON M5G 1K2",['Indian Restaurant']
2459,246,Oriole Park,43.697113532958525,-79.39929342276933,"Oriole Parkway (Chaplin Crescent), Toronto ON",['Park']
2460,246,Mount Pleasant Cemetery,43.69738410694061,-79.38628568091416,"375 Mount Pleasant Rd (btwn Davisville Ave & Moore Rd), Toronto ON M4T 2V8","['Cemetery', 'Park']"
2461,247,Sushi Garden,43.68988255810127,-79.39490102169809,"1560 Yonge St (at Heath St W), Toronto ON M4V 3C6",['Sushi Restaurant']
2462,247,Daeco Sushi,43.68804237218585,-79.39570587867074,"40 St. Clair West (St. Clair Ave. West and Yonge St.), Toronto ON M4V 1M2",['Sushi Restaurant']
2463,247,kibo sushi house,43.68262052363747,-79.39226811047479,"7 Walker Ave (Yonge St), Toronto ON M4V 1G3",['Sushi Restaurant']
2464,247,Terroni,43.67987011343499,-79.3905246388595,"1095 YONGE St (at Price St.), Toronto ON M4W 2L7",['Italian Restaurant']
2465,247,Scaramouche,43.681293153198716,-79.39949193939613,"1 Benvenuto Pl. (at Edmund Ave.), Toronto ON M4V 2L1",['French Restaurant']
2466,247,Hero Certified Burgers,43.68702774642191,-79.39343865789932,"1397 Yonge St., Toronto ON M4T 1Y4",['Burger Joint']
2467,247,Kwan Restaurant,43.688691522955686,-79.39449936755351,"1496 Yonge Street (St. Clair), Toronto ON M4T 1Z6",['Cantonese Restaurant']
2468,247,David A. Balfour Park,43.68560718434005,-79.38825297755746,"200 Mount Pleasant Rd, Toronto ON M4T 2C4",['Park']
2469,247,Mermaid Fish & Grill,43.688689510188986,-79.39220644394216,"44 St Clair Ave E, Toronto ON M4T 1M9",['Seafood Restaurant']
2470,247,Rosehill Reservoir,43.686259894211325,-79.38854412493536,"75 Rosehill Avenue, Toronto ON",['Park']
2471,248,Grange Park,43.652487552998565,-79.39205307540142,"btwn College, University, Queen & Spadina, Toronto ON","['Park', 'Neighborhood']"
2472,248,Sin and Redemption,43.65466135819523,-79.39173728227614,"136 McCaul St. (at Dundas St.), Toronto ON M5T 1W2","['Bar', 'Gastropub']"
2473,248,JaBistro,43.64968685893743,-79.38809001547467,"222 Richmond St W, Toronto ON M5V 1V6","['Sushi Restaurant', 'Japanese Restaurant']"
2474,248,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,"35 Elm St. (at Bay St.), Toronto ON M5G 1H1","['Gastropub', 'Pub']"
2475,248,Ikkousha Ramen Toronto,43.650299,-79.388753,"249 Queen Street West (Queen/University), Toronto ON M5V 1Z4","['Ramen Restaurant', 'Noodle Restaurant']"
2476,248,Gyubee Japanese Grill,43.655187487957996,-79.38579263920222,"157 Dundas St W, Toronto ON M5B 1E4",['Japanese Restaurant']
2477,248,Pai,43.64792310735613,-79.38857932631602,"18 DUNCAN St (at Adelaide St W), Toronto ON M5H 3G6",['Thai Restaurant']
2478,248,Soho House Toronto,43.64873430659662,-79.38654117564838,"192 Adelaide St W (at Simcoe St.), Toronto ON M5H 0A4","['Speakeasy', 'Social Club', 'Restaurant']"
2479,248,Konjiki Ramen,43.65730076482726,-79.38374464265901,"41 Elm Street (Bay Street), Toronto ON M5G 1H1","['Noodle Restaurant', 'Japanese Restaurant', 'Ramen Restaurant']"
2480,248,Koh Lipe Thai Kitchen,43.65581947159762,-79.39332714171981,"35 BALDWIN St, Toronto ON M5T 1L1",['Thai Restaurant']
2481,249,Souk Tabule,43.65375375000697,-79.35442821459726,"494 FRONT St E (at Bayview), Toronto ON M5A 0J1","['Mediterranean Restaurant', 'Falafel Restaurant']"
2482,249,Underpass Park,43.65607121938811,-79.35498264897289,"Eastern Ave. (Richmond St.), Toronto ON M8X 1V9",['Park']
2483,249,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,"35 Tank House Lane, Toronto ON M5A 3C4",['French Restaurant']
2484,249,Corktown Common,43.655617799749734,-79.3562113397429,,['Park']
2485,249,Impact Kitchen,43.65614619775234,-79.35705166116031,"573 KING St E (at St Lawrence St), Toronto ON M5A 1M5","['Restaurant', 'Café']"
2486,249,El Catrin Destileria,43.650600737116996,-79.35892024942333,"18 Tank House Lane (Distillery District), Toronto ON M5A 3C4",['Mexican Restaurant']
2487,249,White Lily Diner,43.65874819535459,-79.35133939936703,"678 Queen St East, Toronto ON M4M 1G8",['Diner']
2488,249,Mill Street Brewpub,43.65035331843578,-79.35848936650571,"21 TANK HOUSE Ln (at Pure Spirits Mews), Toronto ON M5A 3C4","['Pub', 'Brewery', 'Beer Store']"
2489,249,Parliament Square Park,43.65026388338689,-79.36219509081177,"44 Parliament Street, Toronto ON",['Park']
2490,249,Terroni Sud Forno Produzione e Spaccio,43.65401871399075,-79.3600803041248,"22 Sackville St, Toronto ON M5A 3E2","['Italian Restaurant', 'Gourmet Store', 'Café']"
2491,250,The George Street Diner,43.65297,-79.371467,"129 George St (at Richmond St E), Toronto ON M5A 2M6","['Diner', 'Breakfast Spot']"
2492,250,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,"398 Church St (McGill Street), Toronto ON M5B 2A2","['Japanese Restaurant', 'Sake Bar']"
2493,250,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,"91 Dundas St E (at Church St), Toronto ON M5B 1E1",['Ramen Restaurant']
2494,250,Gyu-Kaku Japanese BBQ,43.65157958289083,-79.37492251396179,"81 Church St (at Adelaide St E), Toronto ON M5C 2G2","['Japanese Restaurant', 'BBQ Joint']"
2495,250,Blaze Pizza,43.656518,-79.380015,"10 Dundas Street East, #124, Toronto ON M5B 2G9",['Pizzeria']
2496,250,Kyoto Katsugyu,43.65689012371561,-79.37624529337924,"134 Dundas St East, Toronto ON M5B 1E2",['Japanese Restaurant']
2497,250,Richmond Station,43.65156872562108,-79.37926594000328,"1 Richmond Street West (Yonge Street), Toronto ON M5H 3W4",['American Restaurant']
2498,250,Pearl Diver,43.65154076859144,-79.37376916408537,"100 Adelaide St E (Jarvis), Toronto ON M5C 1K9","['Gastropub', 'Seafood Restaurant']"
2499,250,House on Parliament,43.663645704974314,-79.36785378722945,"454 Parliament St. (btwn Carlton & Gerrard), Toronto ON M5A 3A2","['Gastropub', 'Pub']"
2500,250,Five Guys,43.657116518476315,-79.38085267976494,"329 Yonge Street, Toronto ON M5B 1R7","['Burger Joint', 'Fast Food Restaurant', 'American Restaurant']"
2501,251,Chotto Matte,43.646473,-79.378782,"161 Bay St, Toronto ON M5J 2S1","['Japanese Restaurant', 'Peruvian Restaurant']"
2502,251,Biff's Bistro,43.647084825125084,-79.37634231908494,"2 Front Street East (at Yonge St.), Toronto ON M5E 1G4",['French Restaurant']
2503,251,The Keg Steakhouse + Bar,43.64671207408793,-79.37476761639118,"26 The Esplanade, Toronto ON M5E 1A6","['Steakhouse', 'Bar']"
2504,251,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,"187 Bay St (Wellington St W), Toronto ON M5L 1G5","['Pub', 'Beer Bar']"
2505,251,Berczy Park,43.64804835388851,-79.3751722909452,"35 Wellington St. East, Toronto ON",['Park']
2506,251,Dog Fountain,43.648067,-79.375244,"35 Wellington St E, Toronto ON M5E","['Fountain', 'Dog Park']"
2507,251,Fresh on Front,43.6478295142219,-79.37424369092729,"47 FRONT St E (Church Street), Toronto ON M5E 1B3",['Vegan and Vegetarian Restaurant']
2508,251,WVRST,43.64496809087762,-79.38137631843854,"65 FRONT St W, Toronto ON M5J 1E6","['Beer Bar', 'Hot Dog Joint']"
2509,251,Beerbistro,43.64941904378835,-79.37723726034164,"18 King St. E (at Yonge St.), Toronto ON M5C 1C4","['Gastropub', 'Beer Bar']"
2510,251,Miku Toronto,43.64137436,-79.37753063,"10 Bay St (at Queens Quay W), Toronto ON M5J 2R8","['Japanese Restaurant', 'Sushi Restaurant']"
2511,252,Gyu-Kaku Japanese BBQ,43.65157958289083,-79.37492251396179,"81 Church St (at Adelaide St E), Toronto ON M5C 2G2","['Japanese Restaurant', 'BBQ Joint']"
2512,252,Pearl Diver,43.65154076859144,-79.37376916408537,"100 Adelaide St E (Jarvis), Toronto ON M5C 1K9","['Gastropub', 'Seafood Restaurant']"
2513,252,Richmond Station,43.65156872562108,-79.37926594000328,"1 Richmond Street West (Yonge Street), Toronto ON M5H 3W4",['American Restaurant']
2514,252,The George Street Diner,43.65297,-79.371467,"129 George St (at Richmond St E), Toronto ON M5A 2M6","['Diner', 'Breakfast Spot']"
2515,252,Beerbistro,43.64941904378835,-79.37723726034164,"18 King St. E (at Yonge St.), Toronto ON M5C 1C4","['Gastropub', 'Beer Bar']"
2516,252,CRAFT Beer Market Toronto,43.65007901755495,-79.37824701582511,"1 Adelaide St E, Toronto ON M5C 2V9",['Beer Bar']
2517,252,Berczy Park,43.64804835388851,-79.3751722909452,"35 Wellington St. East, Toronto ON",['Park']
2518,252,Fresh on Front,43.6478295142219,-79.37424369092729,"47 FRONT St E (Church Street), Toronto ON M5E 1B3",['Vegan and Vegetarian Restaurant']
2519,252,Dog Fountain,43.648067,-79.375244,"35 Wellington St E, Toronto ON M5E","['Fountain', 'Dog Park']"
2520,252,St. James Park,43.6504248002309,-79.3723109702051,"120 King St E (btwn Church St and Jarvis St), Toronto ON M9N 1L5",['Park']
2521,253,Golden Patty,43.6546590586465,-79.4011788108254,"187 Baldwin St (at Kensington), Toronto ON M5T 1M1",['Caribbean Restaurant']
2522,253,Grey Gardens,43.65381771364377,-79.4015637106098,"199 Augusta, Toronto ON M5T 2L4","['Wine Bar', 'Restaurant']"
2523,253,El Rey,43.652764,-79.400048,"2A Kensington Ave (at Dundas Ave W), Toronto ON M5T 2J7","['Cocktail Bar', 'Mexican Restaurant', 'Latin American Restaurant']"
2524,253,Handlebar,43.652898792690486,-79.40130476536174,"159 Augusta Ave. (Dundas), Toronto ON M5T 2L4",['Bar']
2525,253,Ramen Isshin,43.65651655724417,-79.40694540739058,"421 COLLEGE St (at Bathurst St), Toronto ON M5T 1T1",['Ramen Restaurant']
2526,253,Ronnie's Local 069,43.65510395092381,-79.40267546214012,"69 Nassau St, Toronto ON M5T 1M6",['Dive Bar']
2527,253,Drom Taberna,43.6482972342303,-79.39951416402805,"458 Queen Street W, Toronto ON M5V 2A8",['Bar']
2528,253,Collective Arts Brewing,43.65187253844561,-79.40747111750176,"777 Dundas St W (Markham), Toronto ON M6J 1V2","['Brewery', 'Beer Bar']"
2529,253,Montauk,43.65208369287188,-79.4068975523757,"765 Dundas St. W. (btwn Bathurst St. and Markham St.), Toronto ON M6J 1T9",['Bar']
2530,253,Banh Mi Boys,43.648649805139854,-79.39685914804579,"392 QUEEN St W, Toronto ON M5V 2A6",['Sandwich Spot']
2531,254,Curry Twist,43.665686509336794,-79.47047378880625,"3034 Dundas St. West (High Park Ave.), Toronto ON M6P 1Z3",['Indian Restaurant']
2532,254,Nodo,43.66532070362242,-79.46550432290238,"2885 Dundas St. West, Toronto ON M6P 1Y9",['Italian Restaurant']
2533,254,Indie Alehouse,43.66547472315272,-79.46528973047275,"2876 Dundas St W (at Keele St), Toronto ON M6P 1Y8","['Gastropub', 'Brewery', 'Beer Bar']"
2534,254,famous last words,43.66520142711735,-79.46866525657892,"392 Pacific Ave (Dundas St W), Toronto ON M6P 2R1",['Bar']
2535,254,Rainhard Brewing,43.672607430559616,-79.47869881185521,"100 Symes Rd, Toronto ON M6N 3T1","['Brewery', 'Beer Bar']"
2536,254,Grillway Subs and Burgers,43.65995358055714,-79.47974419914301,"523 Annette (Runnymede), Toronto ON M6P 1S1",['Diner']
2537,254,Junction Craft Brewing,43.673175946690144,-79.47860342436631,"150 Symes Rd (Keele & St Clair), Toronto ON M6N 0B1","['Brewery', 'Beer Bar']"
2538,254,When the Pig Came Home,43.665758529927935,-79.4648270294105,"384 Keele St, Toronto ON M6P 2K8",['Deli']
2539,254,Shoeless Joe's Sports Grill,43.6721275,-79.4708205,"1980 Saint Clair Avenue West (Old stockyards road), Toronto ON M6N 4X9","['Sports Bar', 'Restaurant']"
2540,254,Bairrada Churrasqueira Grill,43.67000937448149,-79.47813939378842,"2293 St.Clair Ave. W., Toronto ON M6N 1K9",['BBQ Joint']
2541,255,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,"96 Laird Dr. (Lea Ave), Toronto ON M4G 3V3",['Fish and Chips Shop']
2542,255,Millwood Melt,43.70340991498874,-79.36343045421911,"902 Millwood Road, Toronto ON M4G 1X1",['Sandwich Spot']
2543,255,Local Leaside,43.71001166793114,-79.36351433524794,"180 Laird Dr, East York ON M4G 3V7","['Sports Bar', 'Restaurant', 'Lounge']"
2544,255,Five Guys,43.70554090286243,-79.36124932941571,"85 Laird Drive, Toronto ON M4G 3T7","['Burger Joint', 'Fast Food Restaurant', 'American Restaurant']"
2545,255,Corks Beer & Wine Bar,43.70654191508612,-79.35979370130586,"93 Laird Dr (Millwood), Toronto ON","['Wine Bar', 'Beer Bar']"
2546,255,The Leaside Pub,43.71045966503217,-79.36380134249006,"190 Laird Drive (Wicksteed Avenue), Toronto ON M4G 3W2",['Restaurant']
2547,255,Iqbal Kebab & Sweet Centre,43.7060895526713,-79.35121894200503,"2 Thorncliffe Park Drive, Unit #17, Toronto ON",['Indian Restaurant']
2548,255,South St. Burger,43.71051026319384,-79.36158441272885,"45 Wicksteed Ave (btwn Laird Dr & Brentcliffe Rd), Toronto ON M4G 4H9",['Burger Joint']
2549,255,Chipotle,43.706781,-79.361694,"101 Laird Dr, Toronto ON M4G 3T7","['Mexican Restaurant', 'Burrito Restaurant', 'Fast Food Restaurant']"
2550,255,Subway,43.71048915667849,-79.36184005155815,"45 Wicksteed Avenue, Unit #101 (45 Wicksteed), Toronto ON M4G 4H9","['Sandwich Spot', 'Fast Food Restaurant']"
2551,256,White Lily Diner,43.65874819535459,-79.35133939936703,"678 Queen St East, Toronto ON M4M 1G8",['Diner']
2552,256,Ha Noi 3 Seasons,43.66563693481553,-79.35233772671074,"588 Gerrard St E (at Broadview Ave), Toronto ON M4M 1Y3",['Asian Restaurant']
2553,256,Tabule Middle Eastern Cuisine,43.65973096534363,-79.3463408134466,"810 QUEEN St E, Toronto ON M4M 1H7",['Middle Eastern Restaurant']
2554,256,Batifole,43.666735786318924,-79.34722764568647,"744 Gerrard St E, Toronto ON M4M 1Y3",['French Restaurant']
2555,256,Pho House,43.66586690028922,-79.35148568976257,"610 Gerrard St. E. (Gerrard & Broadview), Toronto ON M4M 1Y3",['Vietnamese Restaurant']
2556,256,Underpass Park,43.65607121938811,-79.35498264897289,"Eastern Ave. (Richmond St.), Toronto ON M8X 1V9",['Park']
2557,256,Bonjour Brioche,43.65973440286799,-79.34626614342186,"812 Queen St. E. (at Degrassi St.), Toronto ON M4M 1H7","['Bakery', 'French Restaurant', 'Breakfast Spot']"
2558,256,Eastbound Brewing Company,43.65900780122884,-79.35024989233756,"700 Queen St E (at Broadview Ave), Toronto ON M4M 1G9","['Brewery', 'Gastropub', 'Beer Bar']"
2559,256,Riverdale Park East,43.66995145540962,-79.35549259185791,"550 Broadview Ave, Toronto ON M4K 2P1",['Park']
2560,256,Riverdale Park West,43.66604827676354,-79.36094117493359,"500 Gerrard St. (at River St.), Toronto ON M5A 2H3","['Park', 'Farm', 'Field']"
2561,257,Cabin Fever,43.65526019623671,-79.45645045536199,"1669 Bloor St. W, Toronto ON M6P 1A6",['Bar']
2562,257,Kibo Sushi House,43.65709123796681,-79.44753360374912,"1415 Bloor St W (Symington), Toronto ON M6P 4H6","['Sushi Restaurant', 'Imported Food Store']"
2563,257,Bandit Brewery,43.6526634604728,-79.44945153052217,"2125 Dundas St W (Howard Park Ave), Toronto ON M6R 1X1","['Brewery', 'Beer Bar']"
2564,257,King Slice,43.65593002699808,-79.45496843346062,"1598 Bloor St. W (Dundas), Toronto ON M6P 1A7",['Pizzeria']
2565,257,Mattachioni,43.664864520054806,-79.45486172884519,"1617 Dupont St., Toronto ON M6P 3S8","['Café', 'Italian Restaurant', 'Pizzeria']"
2566,257,Sugo,43.65831867614877,-79.44225996303985,"1281 Bloor St. W. (Lansdowne), Toronto ON M6H 1N7",['Italian Restaurant']
2567,257,Lithuania Park,43.658894714608685,-79.46278638651616,"155 Oakmount Rd (at Glenlake & Keele), Toronto ON M1P 4N7",['Park']
2568,257,Lebanon Express,43.648837711794265,-79.44985467992022,"327 Roncesvalles Avenue (Grenadier Road), Toronto ON M6R 2M6",['Middle Eastern Restaurant']
2569,257,Through Being Cool Vegan Baking Co.,43.65832542784665,-79.44216752930711,"1277 Bloor St. West (at Lansdowne Ave.), Toronto ON M6H 1N7","['Bakery', 'Vegan and Vegetarian Restaurant']"
2570,257,West Toronto Railpath,43.65673707152359,-79.44546616436571,,"['Other Great Outdoors', 'Hiking Trail', 'Park']"
2571,258,Oriole Park,43.697113532958525,-79.39929342276933,"Oriole Parkway (Chaplin Crescent), Toronto ON",['Park']
2572,258,Tabülè,43.700931800454605,-79.39707754696065,"2009 Yonge Street (Belsize Drive), Toronto ON M4S 1Z8","['Middle Eastern Restaurant', 'Mediterranean Restaurant']"
2573,258,Balsamico,43.70142652833225,-79.39699889757071,"2029 Yonge St., Toronto ON M4S 2A2",['Italian Restaurant']
2574,258,La Salumeria,43.70131548996683,-79.39698117955253,"2021 Yonge Street (Yonge and Glebe), Toronto ON M4S 2A2",['Deli']
2575,258,The Wallace Gastropub,43.69923778630866,-79.39697725113602,"1954 Yonge St (Davisville), Toronto ON M4S 1Z4",['Gastropub']
2576,258,The Keg Steakhouse + Bar - Yonge + Eglinton,43.70570154444578,-79.39790489107128,"2201 Yonge Street (at Eglinton Ave), Toronto ON M4S 2B2","['Steakhouse', 'Bar']"
