,id,name,href,company,gbfs_href,location.latitude,location.longitude,location.city,location.country,system,source,ebikes,license.name,license.url,scooters,instances
256,docomo-cycle-hiroshima,Docomo Bike Share Hiroshima,/v2/networks/docomo-cycle-hiroshima,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,34.3904,132.4527,広島県 (Hiroshima),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
257,docomo-cycle-hyogo,Docomo Bike Share Hyōgo,/v2/networks/docomo-cycle-hyogo,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,34.8147,134.689,兵庫県 (Hyōgo),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
258,docomo-cycle-ibaraki,Docomo Bike Share Ibaraki,/v2/networks/docomo-cycle-ibaraki,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,36.3732,140.2549,茨城県 (Ibaraki),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
259,docomo-cycle-ishikawa,Docomo Bike Share Ishikawa,/v2/networks/docomo-cycle-ishikawa,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,36.5594,136.658,石川県 (Ishikawa),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
260,docomo-cycle-kagoshima,Docomo Bike Share Kagoshima,/v2/networks/docomo-cycle-kagoshima,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,31.588,130.5547,鹿児島県 (Kagoshima),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
261,docomo-cycle-kanagawa,Docomo Bike Share Kanagawa,/v2/networks/docomo-cycle-kanagawa,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,35.4504,139.625,神奈川県 (Kanagawa),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
262,docomo-cycle-kyoto,Docomo Bike Share Kyoto,/v2/networks/docomo-cycle-kyoto,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,35.0001,135.7587,京都府 (Kyoto),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
263,docomo-cycle-miyagi,Docomo Bike Share Miyagi,/v2/networks/docomo-cycle-miyagi,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,38.2607,140.8814,茨城県 (Miyagi),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
264,docomo-cycle-nara,Docomo Bike Share Nara,/v2/networks/docomo-cycle-nara,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,34.6839,135.8087,奈良県 (Nara),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
265,docomo-cycle-niigata,Docomo Bike Share Niigata,/v2/networks/docomo-cycle-niigata,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,37.9186,139.0488,新潟県 (Niigata),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
266,docomo-cycle-oita,Docomo Bike Share Ōita,/v2/networks/docomo-cycle-oita,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,33.2393,131.6124,大分県 (Ōita),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
267,docomo-cycle-okayama,Docomo Bike Share Okayama,/v2/networks/docomo-cycle-okayama,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,34.603,133.765,岡山県 (Okayama),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
268,docomo-cycle-okinawa,Docomo Bike Share Okinawa,/v2/networks/docomo-cycle-okinawa,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,26.2097,127.6841,沖縄県 (Okinawa),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
269,docomo-cycle-osaka,Docomo Bike Share Osaka,/v2/networks/docomo-cycle-osaka,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,34.693,135.5028,大阪府 (Osaka),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
270,docomo-cycle-shiga,Docomo Bike Share Shiga,/v2/networks/docomo-cycle-shiga,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,35.0378,135.9801,滋賀県 (Shiga),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
271,docomo-cycle-tokyo,Docomo Bike Share Tokyo,/v2/networks/docomo-cycle-tokyo,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle-tokyo/gbfs.json,35.6827,139.766,Tokyo,JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
272,docomo-cycle-yamanashi,Docomo Bike Share Yamanashi,/v2/networks/docomo-cycle-yamanashi,"['DOCOMO BIKE SHARE, INC.']",https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,35.6848,138.733,山梨県 (Yamanashi),JP,,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
273,donkey-gh,Donkey Republic - Gent,/v2/networks/donkey-gh,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/donkey_gh/gbfs,51.05,3.7303,Gent,BE,,,,,,,
274,dott-ibiza,Dott Ibiza,/v2/networks/dott-ibiza,['Dott'],https://gbfs.api.ridedott.com/public/v2/ibiza/gbfs.json,38.91,1.4334,Ibiza,ES,,,,,,,
275,dott-murcia,Dott,/v2/networks/dott-murcia,['Dott'],https://gbfs.api.ridedott.com/public/v2/murcia/gbfs.json,37.9872,-1.1287,Murcia,ES,,,,,,,
276,dott-tarragona,Dott Tarragona,/v2/networks/dott-tarragona,['Dott'],https://gbfs.api.ridedott.com/public/v2/tarragona/gbfs.json,41.1178,1.2553,Tarragona,ES,,,,,,,
277,dott-tubingen,Dott Tübingen,/v2/networks/dott-tubingen,['Dott'],https://gbfs.api.ridedott.com/public/v2/tubingen/gbfs.json,48.521,9.0534,Tübingen,DE,,,,,,,
278,dubai-careem-bike,Dubai Careem BIKE,/v2/networks/dubai-careem-bike,['Careem'],https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,25.1713,55.2324,Dubai,AE,,,,,,,
279,dublinbikes,dublinbikes,/v2/networks/dublinbikes,['JCDecaux'],,53.3498053,-6.2603097,Dublin,IE,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
280,e-motion-rovereto,e.motion,/v2/networks/e-motion-rovereto,['Comunicare S.r.l.'],,45.88710661061543,11.042242751867644,Rovereto,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=189,,,,,
281,e-motion-trento,e.motion,/v2/networks/e-motion-trento,['Comunicare S.r.l.'],,46.06643205823519,11.122145390351879,Trento,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=187,,,,,
282,easybike-didymoteicho,EasyBike,/v2/networks/easybike-didymoteicho,"['Brainbox Technology', 'Smoove SAS']",,41.3502539849,26.4972960949,Didymoteicho,GR,EasyBike,,,,,,
283,easybike-glyfada,EasyBike,/v2/networks/easybike-glyfada,"['Brainbox Technology', 'Smoove SAS']",,37.8715809825,23.7355544376,Glyfada,GR,EasyBike,,,,,,
284,easybike-igoumenitsa,EasyBike,/v2/networks/easybike-igoumenitsa,"['Brainbox Technology', 'Smoove SAS']",,39.5005770633,20.2635206985,Igoumenitsa,GR,EasyBike,,,,,,
285,easybike-ioannina,EasyBike,/v2/networks/easybike-ioannina,"['Brainbox Technology', 'Smoove SAS']",,39.6639818,20.8522784,Ioannina,GR,EasyBike,,,,,,
286,easybike-irakleio,EasyBike,/v2/networks/easybike-irakleio,"['Brainbox Technology', 'Smoove SAS']",,35.338735,25.144213,Irakleio,GR,EasyBike,,,,,,
287,easybike-karditsa,EasyBike,/v2/networks/easybike-karditsa,"['Brainbox Technology', 'Smoove SAS']",,39.3634604,21.9211192,Karditsa,GR,EasyBike,,,,,,
288,easybike-kinouria,EasyBike,/v2/networks/easybike-kinouria,"['Brainbox Technology', 'Smoove SAS']",,37.1476704305,22.8933729935,Kinouria,GR,EasyBike,,,,,,
289,easybike-komotini,EasyBike,/v2/networks/easybike-komotini,"['Brainbox Technology', 'Smoove SAS']",,41.117833,25.4041307,Komotini,GR,EasyBike,,,,,,
290,easybike-mani,EasyBike,/v2/networks/easybike-mani,"['Brainbox Technology', 'Smoove SAS']",,41.4097472,26.4024952,Mani,GR,EasyBike,,,,,,
291,easybike-patra,EasyBike,/v2/networks/easybike-patra,"['Brainbox Technology', 'Smoove SAS']",,38.2410966371,21.7259683418,Patra,GR,EasyBike,,,,,,
292,easybike-rethymno,EasyBike,/v2/networks/easybike-rethymno,"['Brainbox Technology', 'Smoove SAS']",,35.3667571777,24.4832845736,Rethymno,GR,EasyBike,,,,,,
293,easybike-samos,EasyBike,/v2/networks/easybike-samos,"['Brainbox Technology', 'Smoove SAS']",,37.754065919,26.9787850189,Samos,GR,EasyBike,,,,,,
294,ecobici,EcoBici,/v2/networks/ecobici,"['5M2 S.A. DE C.V.', 'BKT BICIPÚBLICA S.A. DE C.V.', 'Lyft Inc.']",https://gbfs.mex.lyftbikes.com/gbfs/gbfs.json,19.4326077,-99.133208,Cd de México,MX,,,,,,,
295,ecobici-buenos-aires,Ecobici,/v2/networks/ecobici-buenos-aires,"['Tembici', 'Itaú Argentina']",https://buenosaires.publicbikesystem.net/customer/gbfs/v2/gbfs.json,-34.630665,-58.41156,Buenos Aires,AR,,,,,,,
296,edeka-gruenheide-mark,EDEKA Grünheide,/v2/networks/edeka-gruenheide-mark,['Nextbike GmbH'],,52.4247,13.8203,Grünheide (Mark),DE,Nextbike,,,,,,
297,eifel,Eifel e-Bike,/v2/networks/eifel,['Nextbike GmbH'],,50.5771,6.64673,Eifel e-Bike,DE,Nextbike,,,,,,
298,elpaso,El Paso BCycle,/v2/networks/elpaso,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_elpaso/gbfs.json,31.76148,-106.48507,"El Paso, TX",US,BCycle,,,,,,
299,emobi-osijek,eMobi (Croatia),/v2/networks/emobi-osijek,['Nextbike GmbH'],,45.554,18.6943,Osijek,HR,Nextbike,,,,,,
300,encicla,EnCicla,/v2/networks/encicla,['Sistema de Bicicletas Públicas del Valle de Aburrá'],,6.2443,-75.5735,Medellin,CO,Encicla,,,,,,
301,enna,Enna,/v2/networks/enna,['Comunicare S.r.l.'],,37.56342572664775,14.27973747253418,Enna,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=163,,,,,
302,eoulling-sejong,어울링 (Eoulling),/v2/networks/eoulling-sejong,['Sejong City Transportation Corporation'],,36.4901,127.2829,세종 (Sejong),KR,,,,,,,
303,famose,Fa.Mo.Se,/v2/networks/famose,"['Comuni di Senigallia e Mondolfo', 'TIER Mobility SE']",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_fa/gbfs.json,43.7603,13.1139,Senigallia,IT,,,,,,,
304,figas,Figas,/v2/networks/figas,"['Município de Figueira da Foz', 'Wegoshare, Lda']",,40.1548,-8.8613,Figueira da Foz,PT,,,,,,,
305,foli,Fölläri bikes,/v2/networks/foli,"['Turku Region Traffic Föli', 'DonkeyRepublic Admin ApS']",https://stables.donkey.bike/api/public/gbfs/2/donkey_turku/gbfs.json,60.4506,22.2666,Turku,FI,,,,,,,
306,fortworth,Trinity Metro Bikes,/v2/networks/fortworth,"['Trinity Metro', 'Lyft Inc.']",https://fortworth.publicbikesystem.net/customer/gbfs/v2/gbfs.json,32.7516,-97.32888,"Fort Worth, TX",US,,,,,,,
307,free-bike-sharing,FRee Bike sharing,/v2/networks/free-bike-sharing,['Comunicare S.r.l.'],,41.645081,13.342123,Frosinone,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=53,,,,,
308,frelo-freiburg,Frelo,/v2/networks/frelo-freiburg,['Nextbike GmbH'],,47.9958,7.84453,Freiburg,DE,Nextbike,,,,,,
309,galway,TFI Bikes,/v2/networks/galway,['The National Transport Authority'],,53.2783491544,-9.05069143207,Galway,IE,TFI Bikes,,,,,,
310,ganxeta-reus,Ganxeta,/v2/networks/ganxeta-reus,"['REUS MOBILITAT I SERVEIS, S.A. (RMS)']",,41.1589,1.10623,Reus,ES,,,,,,,
311,gbici,Gbici,/v2/networks/gbici,['Instituto Tecnológico de Castilla y León (ITCL)'],,40.308,-3.7301,Getafe,ES,,,,,,,
312,gijon,Gijón Bici,/v2/networks/gijon,"['Citybike España S.L.U.', 'Fifteen SAS']",,43.5396116,-5.6663604,Gijón,ES,Fifteen,,,,,,
313,gimme-bike,Gimme Bike,/v2/networks/gimme-bike,['Comunicare S.r.l.'],,45.8183902,8.823913,Varese,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=50,,,,,
314,gira,Gira,/v2/networks/gira,['EMEL'],,38.724954,-9.149334,Lisbon,PT,Gira,,,,,,
315,girocleta,Girocleta,/v2/networks/girocleta,['ICNITA S.L.'],,41.9794005,2.8214264,Girona,ES,Emovity,,,,,,
316,gobiki,Biki,/v2/networks/gobiki,['Bikeshare Hawaii Island'],https://hon.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,21.3043,-157.856,Honolulu,US,,,,,,,
317,goodbike,GoodBike,/v2/networks/goodbike,['Bicincitta Italia S.r.l.'],,45.4064349,11.8767611,Padova,IT,Weelo,,,,,,
318,grad-drnis-drnis,Nextbike,/v2/networks/grad-drnis-drnis,['Nextbike GmbH'],,43.8425,16.1197,Drniš,HR,Nextbike,,,,,,
319,grad-ivanic-grad-ivanic-grad,Grad Ivanić-Grad,/v2/networks/grad-ivanic-grad-ivanic-grad,['Nextbike GmbH'],,45.7062,16.3919,Ivanic Grad,HR,Nextbike,,,,,,
320,grad-karlovac-karlovac,Grad Karlovac,/v2/networks/grad-karlovac-karlovac,['Nextbike GmbH'],,45.4905,15.5503,Karlovac,HR,Nextbike,,,,,,
321,grad-makarska-makarska,Grad Makarska,/v2/networks/grad-makarska-makarska,['Nextbike GmbH'],,43.2992,17.0184,Makarska,HR,,,,,,,
322,grad-metkovic-metkovic,Grad Metković,/v2/networks/grad-metkovic-metkovic,['Nextbike GmbH'],,43.0654,17.642,Metković,HR,,,,,,,
323,grad-sibenik-sibenik,Grad Šibenik,/v2/networks/grad-sibenik-sibenik,['Nextbike GmbH'],,43.733,15.8982,Šibenik,HR,Nextbike,,,,,,
324,grad-sisak-sisak,Grad Sisak,/v2/networks/grad-sisak-sisak,['Nextbike GmbH'],,45.4875,16.3753,Sisak,HR,Nextbike,,,,,,
325,grad-slavonski-brod-slavonski-brod,Grad Slavonski Brod,/v2/networks/grad-slavonski-brod-slavonski-brod,['Nextbike GmbH'],,45.1656,18.0183,Slavonski Brod,HR,Nextbike,,,,,,
326,grad-split,Grad Split (Croatia),/v2/networks/grad-split,['Nextbike GmbH'],,43.5162,16.4637,Split,HR,Nextbike,,,,,,
327,grad-split-opcina-hrvace,Grad Split (Croatia),/v2/networks/grad-split-opcina-hrvace,['Nextbike GmbH'],,43.7553,16.6197,Općina Hrvace,HR,Nextbike,,,,,,
328,grad-split-opcina-klis,Grad Split (Croatia),/v2/networks/grad-split-opcina-klis,['Nextbike GmbH'],,43.5605,16.5269,Općina Klis,HR,Nextbike,,,,,,
329,grad-split-opcina-otok-dalmatinski,Grad Split (Croatia),/v2/networks/grad-split-opcina-otok-dalmatinski,['Nextbike GmbH'],,43.6889,16.7361,Općina Otok Dalmatinski,HR,Nextbike,,,,,,
330,grad-split-podstrana,Grad Split (Croatia),/v2/networks/grad-split-podstrana,['Nextbike GmbH'],,43.4934,16.5598,Podstrana,HR,Nextbike,,,,,,
331,grad-split-sinj,Grad Split (Croatia),/v2/networks/grad-split-sinj,['Nextbike GmbH'],,43.7031,16.6364,Sinj,HR,Nextbike,,,,,,
332,grad-split-solin,Grad Split (Croatia),/v2/networks/grad-split-solin,['Nextbike GmbH'],,43.5441,16.4833,Solin,HR,Nextbike,,,,,,
333,grad-split-trogir,Grad Split (Croatia),/v2/networks/grad-split-trogir,['Nextbike GmbH'],,43.5234,16.2476,Trogir,HR,Nextbike,,,,,,
334,grad-velika-gorica-velika-gorica,Grad Velika Gorica,/v2/networks/grad-velika-gorica-velika-gorica,['Nextbike GmbH'],,45.7161,16.0683,Velika Gorica,HR,Nextbike,,,,,,
335,grad-vukovar,Grad Vukovar (Croatia),/v2/networks/grad-vukovar,['Nextbike GmbH'],,45.3575,18.9895,Vukovar,HR,Nextbike,,,,,,
336,grad-zadar-zadar,Grad Zadar,/v2/networks/grad-zadar-zadar,['Nextbike GmbH'],,44.0058,15.2183,Zadar,HR,Nextbike,,,,,,
337,grad-zapresic,Grad Zaprešić (Croatia),/v2/networks/grad-zapresic,['Nextbike GmbH'],,45.8622,15.8049,Zaprešić,HR,Nextbike,,,,,,
338,greenbikeslc,GREENbike,/v2/networks/greenbikeslc,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_greenbikeslc/gbfs.json,40.76745,-111.88736,Salt Lake City,US,BCycle,,,,,,
339,greenville,Greenville BCycle,/v2/networks/greenville,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_greenville/gbfs.json,34.85261759999999,-82.3940104,"Greenville, SC",US,BCycle,,,,,,
340,greifswald,StadtRad Greifswald,/v2/networks/greifswald,['Nextbike GmbH'],,54.0961,13.3787,Greifswald (StadtRad),DE,Nextbike,,,,,,
341,hellocycling-aichi,HELLO CYCLING Aichi,/v2/networks/hellocycling-aichi,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,35.1827,136.9096,愛知県 (Aichi),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
342,hellocycling-chiba,HELLO CYCLING Chiba,/v2/networks/hellocycling-chiba,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,35.6687,140.0201,千葉県 (Chiba),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
343,hellocycling-ehime,HELLO CYCLING Ehime,/v2/networks/hellocycling-ehime,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,33.8445,132.76913,愛媛県 (Ehime),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
344,hellocycling-fukuoka,HELLO CYCLING Fukuoka,/v2/networks/hellocycling-fukuoka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,33.8823,130.8759,福岡県 (Fukuoka),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
345,hellocycling-gifu,HELLO CYCLING Gifu,/v2/networks/hellocycling-gifu,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,35.3348,137.1236,岐阜県 (Gifu),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
346,hellocycling-hiroshima,HELLO CYCLING Hiroshima,/v2/networks/hellocycling-hiroshima,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,34.40061,133.19824,広島県 (Hiroshima),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
347,hellocycling-hyougo,HELLO CYCLING Hyougo,/v2/networks/hellocycling-hyougo,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,34.7356,135.3697,兵庫県 (Hyougo),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
348,hellocycling-ibaraki,HELLO CYCLING Ibaraki,/v2/networks/hellocycling-ibaraki,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,36.0852,140.2008,茨城県 (Ibaraki),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
349,hellocycling-iwate,HELLO CYCLING Iwate,/v2/networks/hellocycling-iwate,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,39.6992,141.1343,岩手県 (Iwate),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
350,hellocycling-kagawa,HELLO CYCLING Kagawa,/v2/networks/hellocycling-kagawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,34.4898,134.26,香川県 (Kagawa),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
351,hellocycling-kanagawa,HELLO CYCLING Kanagawa,/v2/networks/hellocycling-kanagawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,35.3629,139.4677,神奈川県 (Kanagawa),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
352,hellocycling-kumamoto,HELLO CYCLING Kumamoto,/v2/networks/hellocycling-kumamoto,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,32.21207,130.75388,熊本県 (Kumamoto),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
353,hellocycling-kyoto,HELLO CYCLING Kyoto,/v2/networks/hellocycling-kyoto,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,35.01897,135.75747,京都府 (Kyoto),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
354,hellocycling-nagano,HELLO CYCLING Nagano,/v2/networks/hellocycling-nagano,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,36.2395,137.9697,長野県 (Nagano),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
355,hellocycling-nara,HELLO CYCLING Nara,/v2/networks/hellocycling-nara,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,34.6819,135.8007,奈良県 (Nara),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
356,hellocycling-okinawa,HELLO CYCLING Okinawa,/v2/networks/hellocycling-okinawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,26.2127,127.6828,沖縄県 (Okinawa),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
357,hellocycling-osaka,HELLO CYCLING Osaka,/v2/networks/hellocycling-osaka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,34.6917,135.5091,大阪府 (Osaka),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
358,hellocycling-saga,HELLO CYCLING Saga,/v2/networks/hellocycling-saga,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,33.2622,130.2988,佐賀県 (Saga),JP,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,,
